f,S_aleatorio_media,S_aleatorio_std,S_grado,S_intermediacion_estatica,S_intermediacion_recalculada
0.7966101694915254,0.02706214689265536,0.012079851997104835,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.8022598870056498,0.02632768361581921,0.012157671043362057,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.807909604519774,0.025593220338983046,0.012003811656229126,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.8135593220338984,0.02480225988700565,0.011689191905444672,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.8192090395480226,0.024124293785310735,0.011715641191456667,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.8248587570621468,0.023502824858757057,0.011766854502307578,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.8305084745762712,0.022146892655367227,0.011347270769913634,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.8361581920903954,0.021638418079096045,0.011470906890233034,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.8418079096045198,0.021129943502824856,0.01094048357193302,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.847457627118644,0.020112994350282482,0.010387189675231208,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.8531073446327684,0.01943502824858757,0.01007200895059499,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.8587570621468926,0.018757062146892652,0.009863702656189462,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.864406779661017,0.018248587570621467,0.009862885441243762,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.8700564971751412,0.017005649717514126,0.008923779310066656,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.8757062146892656,0.01615819209039548,0.007490894379903195,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.8813559322033898,0.015649717514124292,0.007085449200582804,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.8870056497175142,0.015084745762711864,0.007094544190785392,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.8926553672316384,0.01480225988700565,0.006897527801091568,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.8983050847457628,0.013559322033898305,0.006424127046496737,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.903954802259887,0.013333333333333332,0.006195203768066367,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.9096045197740112,0.012768361581920904,0.006148186616679014,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.9152542372881356,0.012033898305084745,0.0056585561177435045,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.9209039548022598,0.011638418079096042,0.0054356523998140985,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.9265536723163842,0.011016949152542371,0.005227318829231989,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.9322033898305084,0.010282485875706213,0.004843457369064888,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.9378531073446328,0.0096045197740113,0.004784519298915295,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.943502824858757,0.009265536723163841,0.004718017285571687,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.9491525423728814,0.008644067796610169,0.00428354594175437,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.9548022598870056,0.008022598870056496,0.003866169140390552,0.005649717514124294,0.005649717514124294,0.011299435028248588
0.96045197740113,0.007514124293785309,0.0036846967988330903,0.005649717514124294,0.005649717514124294,0.005649717514124294
0.9661016949152542,0.00694915254237288,0.002879122706602166,0.005649717514124294,0.005649717514124294,0.005649717514124294
0.9717514124293786,0.006666666666666665,0.0024593795264996453,0.005649717514124294,0.005649717514124294,0.005649717514124294
0.9774011299435028,0.006271186440677965,0.0017766442809899442,0.005649717514124294,0.005649717514124294,0.005649717514124294
0.9830508474576272,0.005875706214689264,0.0011126914438809737,0.005649717514124294,0.005649717514124294,0.005649717514124294
0.9887005649717514,0.005762711864406777,0.0007949451646118061,0.005649717514124294,0.005649717514124294,0.005649717514124294
0.9943502824858758,0.005649717514124293,8.717313461872983e-19,0.005649717514124294,0.005649717514124294,0.005649717514124294
1.0,0.0,0.0,0.0,0.0,0.0
